Unnamed: 0,Report Number,Local Case Number,Agency Name,ACRS Report Type,Crash Date/Time,Route Type,Road Name,Cross-Street Name,Collision Type,Circumstance_Category,Weather,Surface Condition,Light,Traffic Control,Driver Substance Abuse,Person ID,Drivers License State,Vehicle ID,Vehicle First Impact Location,Vehicle Body Type,Vehicle Movement,Vehicle Going Dir,Speed Limit,Driverless Vehicle,Parked Vehicle,Vehicle Year,Vehicle Make,Latitude,Longitude,Vehicle Model,hour,Crash_year,Crash_month,Crash_day,Crash_hour,Crash_day_name,Crash_date,Crash_week
51,EJ79150007,250036966,Gaithersburg_Police_Department,Property Damage Crash,2025-08-18 21:48:00,County_Route,N SUMMIT AVE,GIRARD ST,Rear-End (Same Direction),Tailgating,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,54E35C2D-84AD-433F-B67E-A633536075E5,MD,47B2A21E-D0A2-43FD-9694-58E9985281E8,Six O Clock,PassengerCar,MovingConstantSpeed,Northbound,35.0,No,No,2020,TOYOTA,39.15063164,-77.19268274,Corolla_Toyota,21,2025,8,18,21,Monday,2025-08-18,34
52,MCP34100017,250035428,Montgomery_County_Police,Property Damage Crash,2025-08-09 00:41:00,Maryland_State_Route,GEORGIA AVE,E FRANKLIN AVE,Sideswipe (Same Direction),Driver Inattention,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,102F2230-97CD-4E03-B279-AF585B2D2DDD,MD,13377298-90AF-4465-A760-DE33BAB310B0,Six O Clock,PassengerCar,StoppedInTrafficLane,Northbound,35.0,No,No,1997,HYUNDAI,39.057882,-77.04987163,Sonata_Hyundai,0,2025,8,9,0,Saturday,2025-08-09,32
53,MCP2844008F,250037041,Montgomery_County_Police,Property Damage Crash,2025-08-19 13:30:00,Local_Route,INDEPENDENCE ST,CONNECTICUT AVE,Other,Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,902DF860-6459-4940-9848-8C32E0AF0939,MD,AB2B5869-92DE-4DCE-8496-10D20A0BCD5D,Twelve O Clock,PassengerCar,MakingLeftTurn,Unknown,40.0,No,No,2015,JEEP,39.0763143,-77.0805059,Wrangler_Jeep,13,2025,8,19,13,Tuesday,2025-08-19,34
54,MCP308600C1,250037838,Montgomery_County_Police,Property Damage Crash,2025-08-24 12:50:00,County_Route,MUNCASTER RD,CHRISTOPHER AVE,Single Vehicle,Speed Related,Clear,Dry,Daylight,No Control,None Detected,AC93DA86-34B7-4884-9EE2-8CA8C64DE3D3,MD,AC88DB1D-A851-4BB3-9304-1FDD74365CDC,Twelve O Clock,SportUtilityVehicle,MovingConstantSpeed,Northbound,35.0,No,No,2008,TOYOTA,39.1587425,-77.128346,Camry_Toyota,12,2025,8,24,12,Sunday,2025-08-24,34
55,MCP2800006W,250036899,Montgomery_County_Police,Property Damage Crash,2025-08-18 13:38:00,County_Route,POOKS HILL RD,ROCKVILLE PIKE (SB/L),Sideswipe (Same Direction),Surface Condition,Clear,Dry,Daylight,Traffic Signal,None Detected,019BFB5A-AE8C-4633-9412-68B1278523EB,VA,4C123177-7AF4-421E-A426-1F5883751541,Twelve O Clock,PickupTruck,MovingConstantSpeed,West,35.0,No,No,2013,FORD,39.01482053,-77.09985828,F-150_Ford,13,2025,8,18,13,Monday,2025-08-18,34
56,MCP31380083,250037728,Montgomery_County_Police,Property Damage Crash,2025-08-23 14:02:00,Maryland_State_Route,GEORGIA AVE,PARKER AVE,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,No Control,None Detected,7B5ADBD2-7DCF-4AA6-A32F-34547B3F971E,MD,379CB5A7-EA8A-4B6B-B83D-21DA8986F381,Six O Clock,PassengerCar,SlowingOrStopping,Northbound,35.0,No,No,2012,NISSAN,39.04945169,-77.05179167,Altima_Nissan,14,2025,8,23,14,Saturday,2025-08-23,34
57,MCP2940008C,250037030,Montgomery_County_Police,Injury Crash,2025-08-19 12:30:00,Local_Route,PERRY AVE,CONNECTICUT AVE (SB/L),Angle Collision,Right-of-Way Violation,Cloudy,Dry,Daylight,Traffic Signal,None Detected,F398FC57-75C9-448E-8D5C-5358C8B5BAB2,MD,0C85C9CC-41A0-43DD-9DCC-3D51AA7D8731,Twelve O Clock,SportUtilityVehicle,MovingConstantSpeed,Southbound,35.0,No,No,2024,JEEP,39.03285753,-77.07501922,Wrangler_Jeep,12,2025,8,19,12,Tuesday,2025-08-19,34
58,MCP3050006W,250037440,Montgomery_County_Police,Property Damage Crash,2025-08-21 20:54:00,Maryland_State_Route,LAYHILL RD,HUNGERFORD DR,Rear-End (Same Direction),Speed Related,Clear,Dry,Dark - Lighted,Traffic Signal,Alcohol Contributed,B78761AF-C5BC-47DB-BA17-9BE1E4D441EA,MD,2DBC66DC-8F38-4652-98A7-CDDFFC2CE6F9,VehicleNotAtScene,PassengerCar,MovingConstantSpeed,Northbound,35.0,No,No,2009,HONDA,39.090018,-77.044674,Civic_Honda,20,2025,8,21,20,Thursday,2025-08-21,34
59,MCP32210049,250037439,Montgomery_County_Police,Property Damage Crash,2025-08-21 20:36:00,County_Route,CIDER BARRELL DR,MONTGOMERY LA,Rear-End (Same Direction),Backing Error,Clear,Dry,Dark - Lighted,No Control,None Detected,26C72023-158E-455B-9F1A-00C77BC9D454,US,52DC246B-BBE1-459F-8620-6983D33484C4,Six O Clock,SportUtilityVehicle,Backing,Northbound,15.0,No,No,2018,VOLKSWAGEN,39.18858317,-77.24294617,Atlas_Volkswagen,20,2025,8,21,20,Thursday,2025-08-21,34
60,MCP3168008H,250037462,Montgomery_County_Police,Property Damage Crash,2025-08-21 22:45:00,Bicycle_Route,WESTLAKE TERR,GAITHER RD,Head-On,Driver Inattention,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,42BE040C-B5F4-4ADA-AE66-A58F511B5D7C,MD,21BCF686-8990-417C-B382-BDF8F49077F8,Twelve O Clock,Motorcycle2Wheeled,MovingConstantSpeed,Northbound,35.0,No,No,1993,HONDA,39.0562091,-77.11907977,Civic_Honda,22,2025,8,21,22,Thursday,2025-08-21,34
61,MCP2347005V,250037353,Montgomery_County_Police,Property Damage Crash,2025-08-21 13:17:00,Maryland_State_Route,SPENCERVILLE RD,EXIT #31,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,No Control,None Detected,0B3BA06E-4696-47E4-BC25-B3E596F9BEBB,MD,2649973B-6210-4D5C-ACD9-237FEA6999F0,One O Clock,PassengerCar,MovingConstantSpeed,Westbound,30.0,No,No,2021,HONDA,39.10776659,-76.93774404,Civic_Honda,13,2025,8,21,13,Thursday,2025-08-21,34
62,DM8528000P,250036368,Takoma_Park_Police_Department,Injury Crash,2025-08-14 20:15:00,Maryland_State_Route,NEW HAMPSHIRE AVE (SB/L),GLENSIDE DR,Sideswipe (Same Direction),Driver Inattention,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,40BBEB34-D60B-48F1-A587-18B20DBF4644,MD,3E15BD74-8B1A-41D0-9A27-685067D022F2,Eight O Clock,PassengerCar,MovingConstantSpeed,Southbound,35.0,No,No,2018,FORD,38.98169278,-76.98896421,Edge_Ford,20,2025,8,14,20,Thursday,2025-08-14,33
63,MCP3050006W,250037440,Montgomery_County_Police,Property Damage Crash,2025-08-21 20:54:00,Maryland_State_Route,LAYHILL RD,RUSSELL AVE,Rear-End (Same Direction),Congestion / Backup,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,E1A97E36-C934-48D4-9DA7-8A7B8FD807DF,MD,F9ED2F7B-D65A-4CD6-8BA0-491C5F18B8F8,Six O Clock,PassengerCar,StoppedInTrafficLane,Northbound,35.0,No,No,2017,CHEVROLET,39.090018,-77.044674,Equinox_Chevrolet,20,2025,8,21,20,Thursday,2025-08-21,34
64,MCP29670073,250037551,Montgomery_County_Police,Property Damage Crash,2025-08-22 14:16:00,County_Route,GLENOLDEN DR,FALLS RD,Angle Collision,Road Obstruction,Clear,Dry,Daylight,No Control,None Detected,C19E21EE-C83D-41D7-B061-041014CF4999,MD,783FCF0B-7E7D-4DF1-86DC-2B4F86FEF351,Twelve O Clock,PickupTruck,SlowingOrStopping,East,30.0,No,No,2018,FORD,39.0191645,-77.20852301,F-150_Ford,14,2025,8,22,14,Friday,2025-08-22,34
65,EJ7898006T,2500246253,Gaithersburg_Police_Department,Injury Crash,2025-08-20 08:30:00,County_Route,SHADY GROVE RD (SB/L),MARYLAND AVE,Rear-End (Same Direction),Tailgating,Rain,Wet,Daylight,Traffic Signal,None Detected,34DBB0BC-A331-405B-90C0-5E8C6CC91BAB,MD,1A23BC83-0729-41D1-B215-31DBFFB4C1FB,Six O Clock,PassengerCar,SlowingOrStopping,Southbound,40.0,No,No,2024,LEXUS,39.11486536,-77.18566238,RX_Lexus,8,2025,8,20,8,Wednesday,2025-08-20,34
66,MCP284600BL,250035125,Montgomery_County_Police,Injury Crash,2025-08-07 10:50:00,Private_Route,QUINCE ORCHARD RD (SB/L),OLD COLUMBIA PIKE (AHEAD),Head-On,Weather Related,Clear,Dry,Daylight,No Control,None Detected,FD008346-90DE-4487-A4BD-9427112951B7,MD,00D6B6B7-B19B-410A-9354-75C7D4A8A6A1,Twelve O Clock,PassengerCar,Parked,East,15.0,No,Yes,2021,CHEVROLET,39.08766134,-77.0634283,Equinox_Chevrolet,10,2025,8,7,10,Thursday,2025-08-07,32
67,MCP3126006X,250037402,Montgomery_County_Police,Injury Crash,2025-08-21 17:21:00,Maryland_State_Route,CAPITAL BELTWAY,BRIGHTVIEW ST,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,No Control,None Detected,5E5D80F7-2A27-4D9F-A386-0D38EEFFABEC,MD,25C3EE3E-0635-4053-B6F6-446F7ED342D9,Six O Clock,PassengerCar,SlowingOrStopping,Northbound,40.0,No,No,2015,LEXUS,39.219796,-77.25741635,RX 350_Lexus,17,2025,8,21,17,Thursday,2025-08-21,34
68,MCP30930068,250036759,Montgomery_County_Police,Property Damage Crash,2025-08-17 16:56:00,US_State_Route,ETHAN ALLEN AVE,BRANDYWINE ST,Other,Backing Error,Clear,Dry,Daylight,Stop Sign,None Detected,2008C905-30CB-4B5A-AAC4-FDCF1067C16A,MD,72456524-06C9-418A-B03C-DE1765D01284,VehicleNotAtScene,SportUtilityVehicle,Backing,Unknown,2.5,No,No,2024,FORD,38.96479681,-77.10439968,Bronco_Ford,16,2025,8,17,16,Sunday,2025-08-17,33
70,MCP2987009T,250037736,Montgomery_County_Police,Property Damage Crash,2025-08-23 15:01:00,County_Route,BRIGGS CHANEY RD,SNOWDEN FARM PKWY (PROP),Rear-End (Same Direction),Congestion / Backup,Clear,Dry,Daylight,Traffic Signal,None Detected,E6E99711-5937-4AD6-A766-B4F298225034,MD,F9313F73-5AD0-4CD8-A3C6-CC508D4D9446,Six O Clock,PassengerCar,StoppedInTrafficLane,Eastbound,40.0,No,No,2019,TOYOTA,39.08313198,-76.94859626,Corolla_Toyota,15,2025,8,23,15,Saturday,2025-08-23,34
71,MCP3058005P,250036923,Montgomery_County_Police,Injury Crash,2025-08-18 15:32:00,Municipality_Route,REDLAND BLVD,RAMP 9 FR RAMP 1 TO REDLAND BLVD,Sideswipe (Opposite Direction),Lane Violation,Cloudy,Dry,Daylight,Traffic Signal,None Detected,5DC2E333-2517-4CBA-8861-5698FFA2C676,MD,AC5812E4-E8B1-465A-8728-EC4EF2782261,Nine O Clock,PassengerCar,MovingConstantSpeed,Eastbound,30.0,No,No,2018,VOLKSWAGEN,39.11567252,-77.16617539,Jetta_Volkswagen,15,2025,8,18,15,Monday,2025-08-18,34
72,MCP2583004W,250037308,Montgomery_County_Police,Injury Crash,2025-08-21 02:15:00,County_Route,SHADY GROVE RD (SB/L),GLEN RD,Sideswipe (Same Direction),Driver Inattention,Clear,Dry,Dark - Lighted,No Control,None Detected,9580ED85-3776-4874-8AA0-7CCAC96C6F87,MD,215CCFB5-0C5B-4CE2-9918-CD2296CB58B0,VehicleNotAtScene,SportUtilityVehicle,MovingConstantSpeed,Westbound,40.0,No,No,2025,HONDA,39.12942178,-77.16541241,Pilot_Honda,2,2025,8,21,2,Thursday,2025-08-21,34
73,MCP3126006Z,250037626,Montgomery_County_Police,Property Damage Crash,2025-08-22 19:29:00,County_Route,COLUMBIA PIKE,PERRY AVE,Single Vehicle,Passing / Turning,Clear,Dry,Dusk,Stop Sign,None Detected,E2ABA6F6-A7F3-4E15-89EA-E82D3B35F8C5,MD,D45F0FCC-D2B8-4995-9FD0-5F21EC3702DE,Seven O Clock,OtherTruck,MakingRightTurn,Not On Roadway,2.5,No,No,2003,TOYOTA,39.28024876,-77.31467843,RAV4_Toyota,19,2025,8,22,19,Friday,2025-08-22,34
74,MCP235800F0,250037724,Montgomery_County_Police,Property Damage Crash,2025-08-23 11:15:00,County_Route,HILLANDALE RD,FAIRLAND RD,Head-On,Passing / Turning,Clear,Dry,Daylight,No Control,None Detected,3FCA34E7-9AA8-42CE-B894-9CE89A34FDBD,MD,5B560F97-8D52-44B4-AC73-03E6A0F2BA07,Eleven O Clock,PassengerCar,Passing,Northbound,25.0,No,No,2024,FORD,38.97784147,-77.09706933,Ranger_Ford,11,2025,8,23,11,Saturday,2025-08-23,34
75,MCP28500032,250035697,Montgomery_County_Police,Property Damage Crash,2025-08-11 05:28:00,County_Route,GEORGIA AVE,PLYERS MILL RD,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,EE63B377-7E18-44F3-8743-D7A2F1418EBB,MD,6503E751-7378-407E-9BA8-8352ECE49F2B,Eight O Clock,Van - Passenger (&lt;9 Seats),ChangingLanes,Northbound,35.0,No,No,2018,FORD,39.16938246,-77.19015201,Transit_Ford,5,2025,8,11,5,Monday,2025-08-11,33
76,MCP2671004L,250037412,Montgomery_County_Police,Property Damage Crash,2025-08-21 18:09:00,County_Route,RITCHIE AVE,SLIGO AVE,Sideswipe (Opposite Direction),Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,9DCC98D3-13CE-4EA5-AFAD-F82B9CD9D978,MD,D90E3261-E875-44B0-A006-6729464C9C72,Eleven O Clock,PassengerCar,MakingRightTurn,East,15.0,No,No,2008,TESLA,38.99049288,-77.01747778,Model Y_Tesla,18,2025,8,21,18,Thursday,2025-08-21,34
77,EJ78880080,250037080,Gaithersburg_Police_Department,Property Damage Crash,2025-08-19 15:40:00,County_Route,DIAMONDBACK DR,MUDDY BRANCH RD (SB/L),Rear-End (Same Direction),Road Obstruction,Clear,Dry,Daylight,Traffic Signal,None Detected,AE433E8E-FFA2-4D4E-B1E8-AD7CE22D4909,MD,7618E5F2-9E14-46CA-BC1F-5398360FCDDC,Six O Clock,PassengerCar,StoppedInTrafficLane,North,45.0,No,No,2002,TOYOTA,39.11521165,-77.21598515,Camry_Toyota,15,2025,8,19,15,Tuesday,2025-08-19,34
78,MCP312900D6,250034573,Montgomery_County_Police,Property Damage Crash,2025-08-03 14:10:00,County_Route,OLD GEORGETOWN RD,DAVIS MILL RD,Rear vs Side,Passing / Turning,Clear,Dry,Daylight,Traffic Signal,None Detected,09C6E457-C35F-474C-901E-7B2487F8501A,MD,CE2BF3FF-682A-4A9D-9253-402E013FD72B,Four O Clock,SportUtilityVehicle,StoppedInTrafficLane,Not On Roadway,2.5,No,No,2017,HONDA,39.03966248,-77.05723843,Pilot_Honda,14,2025,8,3,14,Sunday,2025-08-03,31
79,MCP3068006J,250037227,Montgomery_County_Police,Property Damage Crash,2025-08-20 15:15:00,Other_Public_Roadway,ALLEY,MARYLAND AVE,Sideswipe (Opposite Direction),Passing / Turning,Clear,Dry,Daylight,No Control,None Detected,49A32589-4F43-46EB-B204-96DF6A20D230,MD,0DB8C673-5884-400D-8EE6-2A9F043CBE66,Five O Clock,PassengerCar,Parked,West,10.0,No,Yes,2022,TOYOTA,38.98808273,-77.09409312,Camry_Toyota,15,2025,8,20,15,Wednesday,2025-08-20,34
81,MCP301000C0,250037025,Montgomery_County_Police,Injury Crash,2025-08-19 12:10:00,Maryland_State_Route,ROCKVILLE PIKE,EXIT FR APTS,Sideswipe (Same Direction),Lane Violation,Cloudy,Dry,Daylight,No Control,None Detected,91499DC0-8D62-4BCA-A67E-D4A5D279DFE9,MD,1EA36EE8-592F-4784-A328-5AB3A8FA39A3,Ten O Clock,TransitBus,ChangingLanes,Northbound,35.0,No,No,2016,HONDA,39.04828088,-77.11348487,Civic_Honda,12,2025,8,19,12,Tuesday,2025-08-19,34
82,EJ7889005H,250037442,Gaithersburg_Police_Department,Property Damage Crash,2025-08-21 20:45:00,County_Route,LOST KNIFE RD (NB/L),BELLINGHAM DR,Rear-End (Same Direction),Tailgating,Clear,Dry,Dusk,Traffic Signal,None Detected,5B6A38D4-626B-43BC-BDF3-44B9D16CAB63,MD,1C9A78AE-8653-4AE2-AEBA-D6FA6C44E664,Six O Clock,PassengerCar,SlowingOrStopping,Northbound,35.0,No,No,2013,NISSAN,39.15795733,-77.20419581,Rogue_Nissan,20,2025,8,21,20,Thursday,2025-08-21,34
83,MCP3019005T,250037346,Montgomery_County_Police,Property Damage Crash,2025-08-21 12:20:00,Spur_Route,NORBECK RD,EAST WEST HWY,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,Yield Sign,None Detected,86208186-B0D4-4720-B6A7-AD28C59B2095,MD,C8159986-3CE3-4EE8-A2F4-471E6561FC42,Six O Clock,SportUtilityVehicle,SlowingOrStopping,Eastbound,35.0,No,No,2015,TOYOTA,38.98883364,-77.07040436,Camry_Toyota,12,2025,8,21,12,Thursday,2025-08-21,34
84,MCP3229002M,250035860,Montgomery_County_Police,Property Damage Crash,2025-08-12 07:36:00,Maryland_State_Route,BEL PRE RD,QUINCE ORCHARD BLVD,Head-On,Lane Violation,Clear,Dry,Daylight,No Control,None Detected,F09DD2BD-EAD6-4678-97A8-4D40E5A642FA,MD,4B383834-F2F2-4767-8D27-5AF6626748B4,Ten O Clock,PassengerCar,MovingConstantSpeed,Westbound,30.0,No,No,2016,TOYOTA,38.98795917,-77.07788033,Camry_Toyota,7,2025,8,12,7,Tuesday,2025-08-12,33
85,MCP3358003D,250036412,Montgomery_County_Police,Property Damage Crash,2025-08-15 08:55:00,County_Route,DEMOCRACY BLVD,KIRKLYNN AVE,Rear vs Side,Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,FD344313-5F1E-4E3E-9436-74E89AADF7ED,MD,4385EB08-6061-4596-8ACE-9B860522ACA0,Twelve O Clock,PickupTruck,MovingConstantSpeed,South,35.0,No,No,2019,TOYOTA,39.02241675,-77.1487379,Tundra_Toyota,8,2025,8,15,8,Friday,2025-08-15,33
86,MCP2771005H,250036832,Montgomery_County_Police,Injury Crash,2025-08-18 08:29:00,County_Route,WINDHAM LA,GEORGIA AVE (SB/L) METRORAIL TRACK B2 RAIL,Other,Right-of-Way Violation,Cloudy,Dry,Daylight,Traffic Signal,None Detected,539A89BE-4852-482B-B9E6-DE2B19EF2CE1,MD,355B54E3-EC5C-446B-9999-E75571F1EE24,Two O Clock,Van - Passenger (&lt;9 Seats),MakingLeftTurn,South,35.0,No,No,2014,FORD,39.03201333,-77.04849433,E-Series_Ford,8,2025,8,18,8,Monday,2025-08-18,34
87,EJ7898006T,2500246253,Gaithersburg_Police_Department,Injury Crash,2025-08-20 08:30:00,County_Route,SHADY GROVE RD (SB/L),KINGSVIEW VILLAGE AVE,Rear-End (Same Direction),Tailgating,Rain,Wet,Daylight,Traffic Signal,None Detected,BA8895B0-D962-46D0-B774-4C005231D184,MD,7D492D35-D7B0-4DDA-A004-C856BF318935,Twelve O Clock,PassengerCar,SlowingOrStopping,Southbound,40.0,No,No,2020,CHEVROLET,39.11486536,-77.18566238,Colorado_Chevrolet,8,2025,8,20,8,Wednesday,2025-08-20,34
89,MCP2159003K,250037509,Montgomery_County_Police,Property Damage Crash,2025-08-22 10:36:00,Maryland_State_Route,VEIRS MILL RD,MARYLAND AVE,Rear-End (Same Direction),Congestion / Backup,Clear,Dry,Daylight,Flashing Traffic Signal,None Detected,84AE7D3A-3F7B-4A13-80F0-7F2BB6EFE44B,MD,E3E41CDD-3840-4E3D-9160-8BFFFD36F351,Six O Clock,PickupTruck,StoppedInTrafficLane,Southbound,30.0,No,No,2017,FORD,39.20793083,-77.1414795,F-250_Ford,10,2025,8,22,10,Friday,2025-08-22,34
90,MCP120500D5,250037719,Montgomery_County_Police,Injury Crash,2025-08-23 12:43:00,County_Route,PARKLAWN DR,FREDERICK RD,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,No Control,None Detected,DB53E703-C6A5-424B-91CA-DE16B7AEB41C,MD,FCFFD55E-7B34-47DB-BF22-91FFEA8F9CB1,Twelve O Clock,PassengerCar,MovingConstantSpeed,Northbound,30.0,No,No,2009,TOYOTA,39.0521025,-77.10650583,Camry_Toyota,12,2025,8,23,12,Saturday,2025-08-23,34
91,DD5681000V,250037630,Rockville_Police_Department,Property Damage Crash,2025-08-22 21:30:00,Maryland_State_Route,HUNGERFORD DR,MARYLAND AVE,Rear-End (Same Direction),Right-of-Way Violation,Clear,Dry,Dark - Lighted,No Control,None Detected,C144E446-9873-4A78-B714-FD5F8F8CA83C,VA,66A807FC-2205-41D0-83CC-B84F5A0EB67E,Four O Clock,PassengerCar,ChangingLanes,Northbound,35.0,No,No,2015,TOYOTA,39.09396477,-77.15325448,RAV4_Toyota,21,2025,8,22,21,Friday,2025-08-22,34
92,MCP312900D7,250035709,Montgomery_County_Police,Property Damage Crash,2025-08-11 08:47:00,Maryland_State_Route,GEORGIA AVE (SB/L),CONNECTICUT AVE,Rear-End (Same Direction),Tailgating,Cloudy,Dry,Daylight,No Control,None Detected,196203F5-6C73-4918-A3F0-2A414B38559F,MD,6298F0E4-00AB-480B-B932-BDD436FF596E,Eleven O Clock,SportUtilityVehicle,SlowingOrStopping,Southbound,35.0,No,No,2017,FORD,39.1059995,-77.07657383,Explorer_Ford,8,2025,8,11,8,Monday,2025-08-11,33
93,MCP3358003D,250036412,Montgomery_County_Police,Property Damage Crash,2025-08-15 08:55:00,County_Route,DEMOCRACY BLVD,DAVIS MILL RD,Rear vs Side,Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,97566F9F-C0A0-41CD-87B7-F88376792090,MD,54F45DA1-57B1-4DDE-8C9E-F85F89AE20BF,Ten O Clock,PassengerCar,MakingLeftTurn,Northbound,15.0,No,No,2017,HONDA,39.02241675,-77.1487379,CR-V_Honda,8,2025,8,15,8,Friday,2025-08-15,33
94,MCP312900D7,250035709,Montgomery_County_Police,Property Damage Crash,2025-08-11 08:47:00,Maryland_State_Route,GEORGIA AVE (SB/L),TWINBROOK PKWY,Rear-End (Same Direction),Tailgating,Cloudy,Dry,Daylight,No Control,None Detected,CE4501BD-48A0-4D5A-9409-9CE035A44252,MD,F6FB378A-DE94-4219-B6D4-F064EB881416,Five O Clock,PassengerCar,SlowingOrStopping,Southbound,35.0,No,No,2023,TESLA,39.1059995,-77.07657383,Model Y_Tesla,8,2025,8,11,8,Monday,2025-08-11,33
95,MCP3000005F,250037637,Montgomery_County_Police,Property Damage Crash,2025-08-22 22:03:00,Maryland_State_Route,ROCKVILLE PIKE,JONES BRIDGE RD,Rear-End (Same Direction),Driver Inattention,Clear,Dry,Dark - Lighted,No Control,None Detected,7785E4E0-238A-40E8-A2CB-9BD6BD99A715,MD,9BEE63C5-6D22-4F8E-ADDC-DE20E5968BC0,One O Clock,PassengerCar,MovingConstantSpeed,Northbound,40.0,No,No,2017,VOLKSWAGEN,39.15630621,-77.26502883,Jetta_Volkswagen,22,2025,8,22,22,Friday,2025-08-22,34
96,MCP31380083,250037728,Montgomery_County_Police,Property Damage Crash,2025-08-23 14:02:00,Maryland_State_Route,GEORGIA AVE,PARKER AVE,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,No Control,None Detected,40C771F7-3AB6-43D6-B291-F1EF54D4A62F,MD,808CB7F5-08C7-456A-A943-FF515DEBC936,Six O Clock,PassengerCar,SlowingOrStopping,Northbound,35.0,No,No,2004,LEXUS,39.04945169,-77.05179167,ES_Lexus,14,2025,8,23,14,Saturday,2025-08-23,34
97,MCP22390034,250037707,Montgomery_County_Police,Property Damage Crash,2025-08-23 11:30:00,Bicycle_Route,BOOTH ST,WINTERGATE DR,Rear-End (Same Direction),Road Obstruction,Clear,Dry,Daylight,Other Signal,None Detected,354F3950-4C8F-486B-9533-AE496117480D,MD,BD19ADE6-ACE7-4A88-836E-7891B3209923,Twelve O Clock,PassengerCar,MakingLeftTurn,East,20.0,No,No,2011,FORD,39.07635128,-77.22187937,F-150_Ford,11,2025,8,23,11,Saturday,2025-08-23,34
98,MCP2898006F,250038048,Montgomery_County_Police,Injury Crash,2025-08-25 19:36:00,County_Route,BRANDERMILL DR,BULLS RUN PKWY,Rear-End (Same Direction),Tailgating,Clear,Dry,Dusk,No Control,None Detected,A5E2367E-431F-4F6C-AD7C-17191DD503E2,MD,CF62CAE9-2C9C-4016-9C32-A85F852F8E26,Twelve O Clock,SportUtilityVehicle,SlowingOrStopping,Southbound,30.0,No,No,2015,CHEVROLET,39.184755,-77.23712,Tahoe_Chevrolet,19,2025,8,25,19,Monday,2025-08-25,35
99,MCP312900D5,250034438,Montgomery_County_Police,Property Damage Crash,2025-08-02 15:30:00,Maryland_State_Route,GEORGIA AVE (SB/L),BALLARD ST,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,26C3E76B-E549-4430-907A-E655F92D4B8E,MD,CA9FD95F-8B0A-45BC-B7C9-83FB4DE30B85,VehicleNotAtScene,PassengerCar,Accelerating,Southbound,35.0,No,No,2018,HONDA,39.04716822,-77.05204813,Accord_Honda,15,2025,8,2,15,Saturday,2025-08-02,31
100,MCP2940008C,250037030,Montgomery_County_Police,Injury Crash,2025-08-19 12:30:00,Local_Route,PERRY AVE,CONNECTICUT AVE (SB/L),Angle Collision,Right-of-Way Violation,Cloudy,Dry,Daylight,Traffic Signal,None Detected,17261E95-16AF-474C-BC25-D8D2CEFD4A87,MD,4EE12EB6-269D-4BF6-A992-17E439BA0441,Nine O Clock,PassengerCar,MakingLeftTurn,Westbound,35.0,No,No,2008,TESLA,39.03285753,-77.07501922,Model Y_Tesla,12,2025,8,19,12,Tuesday,2025-08-19,34
101,MCP31380083,250037728,Montgomery_County_Police,Property Damage Crash,2025-08-23 14:02:00,Maryland_State_Route,GEORGIA AVE,PARKER AVE,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,No Control,None Detected,A8E11637-DC75-40CE-9ED5-72EB395AB942,MD,F59DBBA9-F856-4CF6-BD70-B52A974D9525,VehicleNotAtScene,PassengerCar,MovingConstantSpeed,Northbound,35.0,No,No,2013,HONDA,39.04945169,-77.05179167,Odyssey_Honda,14,2025,8,23,14,Saturday,2025-08-23,34
102,MCP3424001H,250037263,Montgomery_County_Police,Injury Crash,2025-08-20 18:21:00,County_Route,GREAT SENECA HWY,CHERRY LAUREL LA MOONEY DR,Angle Collision,Weather Related,Rain,Wet,Daylight,Traffic Signal,None Detected,9DBCE663-DECA-455F-B902-C8AFE343650C,MD,B66B8EA4-14F7-4E84-A409-404970324635,Twelve O Clock,Motorcycle2Wheeled,MovingConstantSpeed,South,40.0,No,No,2001,TOYOTA,39.1626125,-77.16591167,RAV4_Toyota,18,2025,8,20,18,Wednesday,2025-08-20,34
