Unnamed: 0,Report Number,Local Case Number,Agency Name,ACRS Report Type,Crash Date/Time,Route Type,Road Name,Cross-Street Name,Collision Type,Circumstance_Category,Weather,Surface Condition,Light,Traffic Control,Driver Substance Abuse,Person ID,Drivers License State,Vehicle ID,Vehicle First Impact Location,Vehicle Body Type,Vehicle Movement,Vehicle Going Dir,Speed Limit,Driverless Vehicle,Parked Vehicle,Vehicle Year,Vehicle Make,Latitude,Longitude,Vehicle Model,hour,Crash_year,Crash_month,Crash_day,Crash_hour,Crash_day_name,Crash_date,Crash_week
2197,DD57010006,250044366,Rockville_Police_Department,Property Damage Crash,2025-10-02 18:43:00,Municipality_Route,RIVER RD,VEIRS MILL RD (WB/L),Other,Traffic Control Violation,Clear,Dry,Dusk,Traffic Signal,None Detected,94384AC3-11DD-4426-B443-03F6ED8A25D2,MD,A4110857-6C37-4380-924A-025B2A5DA142,Twelve O Clock,PickupTruck,MovingConstantSpeed,Eastbound,35.0,No,No,2015,NISSAN,39.07851543,-77.13029631,Altima_Nissan,18,2025,10,2,18,Thursday,2025-10-02,40
2199,MCP287100D0,250044522,Montgomery_County_Police,Injury Crash,2025-10-03 17:11:00,County_Route,LYTTONSVILLE RD,LYTTONSVILLE PL,Other,Road Obstruction,Clear,Dry,Daylight,No Control,None Detected,83B8A23F-1262-4814-A4D9-5800704740C4,MD,A7721DC2-5680-4B35-AD57-FA42A6F78A9A,Twelve O Clock,Motorcycle2Wheeled,MovingConstantSpeed,North,25.0,No,No,2008,HYUNDAI,38.99884804,-77.05239884,Sonata_Hyundai,17,2025,10,3,17,Friday,2025-10-03,40
2202,MCP3068006Q,250044665,Montgomery_County_Police,Property Damage Crash,2025-10-03 23:54:00,County_Route,JONES BRIDGE RD,ROCKVILLE PIKE,Rear-End (Same Direction),Surface Condition,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,88F8F3D3-C36D-4271-9267-E56EE83489AD,MD,6590ED90-B9FE-49F2-A677-F8B597C97593,VehicleNotAtScene,PassengerCar,MovingConstantSpeed,North,35.0,No,No,2004,TOYOTA,38.99692254,-77.09636625,Camry_Toyota,23,2025,10,3,23,Friday,2025-10-03,40
2203,MCP32620069,250044171,Montgomery_County_Police,Property Damage Crash,2025-10-01 15:15:00,Other_Public_Roadway,O'FALLON ST,CHERRY HILL RD,Rear-End (Same Direction),Driver Inattention,Clear,Dry,Daylight,No Control,None Detected,9B394FF8-7693-49C4-BF5A-BB9829B475E6,MD,E64FAE0E-F052-4DFC-BD69-D1AC9EC33FEA,Six O Clock,PassengerCar,SlowingOrStopping,Eastbound,35.0,No,No,2023,KIA,39.06016774,-76.95652119,Optima_Kia,15,2025,10,1,15,Wednesday,2025-10-01,40
2204,MCP20840005,250044557,Montgomery_County_Police,Property Damage Crash,2025-10-03 20:43:00,County_Route,SHOREFIELD RD,GEORGIA AVE,Angle Collision,Speed Related,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,7DDC784A-C456-4030-9758-8487DF87BDA7,MD,1B07E8CA-3C53-4054-BB4C-A85284B40C08,Twelve O Clock,PickupTruck,MovingConstantSpeed,Northbound,40.0,No,No,2001,DODGE,39.05300756,-77.05087632,Dakota_Dodge,20,2025,10,3,20,Friday,2025-10-03,40
2206,MCP2930005R,250044655,Montgomery_County_Police,Injury Crash,2025-10-04 15:46:00,Maryland_State_Route,ASPEN HILL RD,ASHTON RD,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,82003967-D92C-4265-B033-8C33AD6FC103,MD,C1210BFD-CEAD-45BB-84E7-78B8D80E11BB,Eleven O Clock,PassengerCar,MakingLeftTurn,Northbound,30.0,No,No,2016,NISSAN,39.14937525,-77.01238135,Maxima_Nissan,15,2025,10,4,15,Saturday,2025-10-04,40
2207,MCP20160096,250044079,Montgomery_County_Police,Property Damage Crash,2025-10-01 08:00:00,Local_Route,CSX TRACK 1 RAIL,MIDDLEBROOK RD,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,Traffic Signal,None Detected,0CFD76E5-850B-45F1-AE17-8BAD4790D9D3,MD,17CBBF3E-BA2A-44EF-98BD-1EA634BC632C,Six O Clock,PassengerCar,SlowingOrStopping,Westbound,35.0,No,No,2022,MERCEDES-BENZ,39.05338332,-77.10995311,C-Class_Mercedes-Benz,8,2025,10,1,8,Wednesday,2025-10-01,40
2210,DD5538005W,250044786,Rockville_Police_Department,Property Damage Crash,2025-10-05 14:55:00,Municipality_Route,MARYLAND AVE,GEORGIA AVE,Single Vehicle,Passing / Turning,Clear,Dry,Daylight,No Control,None Detected,95113EEE-5C7A-4356-9ACF-49FCE2A1D69C,MD,05139B49-9941-4176-8183-A7ADC3B31908,Two O Clock,PassengerCar,MakingRightTurn,Westbound,25.0,No,No,2020,DODGE,39.08616917,-77.15096587,Durango_Dodge,14,2025,10,5,14,Sunday,2025-10-05,40
2211,MCP30950068,250044188,Montgomery_County_Police,Property Damage Crash,2025-10-01 16:02:00,County_Route,BURTONSVILLE DR,LIONS DEN RD SPENCERVILLE RD,Rear-End (Same Direction),Road Obstruction,Clear,Dry,Daylight,No Control,None Detected,89C03685-A1AE-46F4-97C6-F4808F822471,MD,4B43DAAC-BBAB-4527-B097-1CF04FEE7163,Twelve O Clock,Motorcycle2Wheeled,MovingConstantSpeed,North,40.0,No,No,2021,CHEVROLET,39.10946363,-76.94723599,Silverado_Chevrolet,16,2025,10,1,16,Wednesday,2025-10-01,40
2212,MCP33070037,250044622,Montgomery_County_Police,Property Damage Crash,2025-10-04 11:46:00,Maryland_State_Route,GEORGIA AVE (SB/L),BARRON ST,Rear-End (Same Direction),Driver Inattention,Clear,Dry,Daylight,Traffic Signal,None Detected,23695D6F-2231-4455-A60D-C20084A792DF,MD,4E8937D9-B7D7-4BE8-99D9-8CC6DFB1EF8F,Twelve O Clock,PassengerCar,SlowingOrStopping,Southbound,45.0,No,No,2008,HONDA,39.0939235,-77.07957917,Civic_Honda,11,2025,10,4,11,Saturday,2025-10-04,40
2213,MCP33940020,250044314,Montgomery_County_Police,Property Damage Crash,2025-10-02 13:06:00,Maryland_State_Route,CONNECTICUT AVE (SB/L),DRESDEN ST,Rear vs Side,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,101D9C41-912C-4353-A03A-17DEC39F5FDF,MD,22BB1E87-DA2F-4214-9025-24BB8DF6D227,Twelve O Clock,PassengerCar,MakingLeftTurn,South,35.0,No,No,2001,HONDA,39.02041545,-77.07714841,Accord_Honda,13,2025,10,2,13,Thursday,2025-10-02,40
2215,MCP15680029,250044204,Montgomery_County_Police,Property Damage Crash,2025-10-02 12:27:00,County_Route,EAST VILLAGE AVE,MILLWOOD RD,Rear-End (Same Direction),Driver Inattention,Clear,Wet,Daylight,No Control,None Detected,BC884FDA-6A5F-4775-A656-F4C50709182F,MD,F73EB515-9B10-416D-9957-71C922BB0DE9,VehicleNotAtScene,SportUtilityVehicle,SlowingOrStopping,Unknown,2.5,No,No,2018,HONDA,39.0304734,-77.1062598,CR-V_Honda,12,2025,10,2,12,Thursday,2025-10-02,40
2216,MCP06170077,250044072,Montgomery_County_Police,Property Damage Crash,2025-10-01 07:41:00,County_Route,SKYMEADOW WAY,BRANCHWOOD LA,Sideswipe (Same Direction),Passing / Turning,Clear,Dry,Daylight,No Control,None Detected,79241A68-05DF-4EC0-A302-84739FA43365,MD,572D2954-9856-4212-93E6-571C4A2554CE,Two O Clock,Other,Accelerating,Westbound,30.0,No,No,2011,FORD,39.15028031,-77.02479087,E-Series_Ford,7,2025,10,1,7,Wednesday,2025-10-01,40
2217,MCP2770004Q,250044111,Montgomery_County_Police,Injury Crash,2025-10-01 10:45:00,Maryland_State_Route,SNOUFFERS SCHOOL RD,LINDBERGH DR,Sideswipe (Same Direction),Road Obstruction,Clear,Dry,Daylight,Traffic Signal,None Detected,412C8B2F-423C-44BA-80D4-996B7520ABAF,MD,83167D18-3C68-42A0-8192-0E574B98849E,Eleven O Clock,PickupTruck,MovingConstantSpeed,West,45.0,No,No,2005,CHEVROLET,39.16426803,-77.15721363,Express_Chevrolet,10,2025,10,1,10,Wednesday,2025-10-01,40
2218,MCP3171002X,250044861,Montgomery_County_Police,Injury Crash,2025-10-06 08:30:00,Local_Route,WATERFORD HILLS BLVD,FENTON ST,Rear-End (Same Direction),Congestion / Backup,Clear,Dry,Daylight,No Control,None Detected,814AF994-4BC9-4667-9C6C-5D93C09F7094,MD,18D3EACD-E359-46AB-9C8B-2ABF105C84F0,Six O Clock,SportUtilityVehicle,SlowingOrStopping,Southbound,30.0,No,No,2015,CHEVROLET,39.17738524,-77.27617623,Equinox_Chevrolet,8,2025,10,6,8,Monday,2025-10-06,41
2220,MCP2582005S,250044598,Montgomery_County_Police,Injury Crash,2025-10-04 04:46:00,County_Route,RIPPLING BROOK DR,LAYTONSVILLE RD SUNDOWN RD,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Dark - Lighted,No Control,None Detected,3DBB9127-EC2C-42DB-A708-2D95D50DCCAD,MD,D7AD0C93-703E-41A4-B27D-1E0C0278EDBA,Twelve O Clock,Van - Passenger (&lt;9 Seats),MovingConstantSpeed,Eastbound,25.0,No,No,2014,HONDA,39.0756635,-77.05901117,Odyssey_Honda,4,2025,10,4,4,Saturday,2025-10-04,40
2221,MCP2641005B,250044094,Montgomery_County_Police,Property Damage Crash,2025-10-01 09:17:00,Private_Route,BROADBIRCH DR,PRINCE PHILIP DR,Sideswipe (Opposite Direction),Lane Violation,Clear,Dry,Daylight,No Control,None Detected,234B64E8-6D8F-49BA-B79B-78E7902B9295,MD,504C2CE3-B918-4192-8727-6214DCBC2250,Eight O Clock,PassengerCar,NegotiatingCurve,Unknown,25.0,No,No,2022,TOYOTA,39.09031667,-76.93848833,RAV4_Toyota,9,2025,10,1,9,Wednesday,2025-10-01,40
2222,MCP292300FD,250044430,Montgomery_County_Police,Property Damage Crash,2025-10-03 09:47:00,Maryland_State_Route,VEIRS MILL RD,GEORGIA AVE,Rear-End (Same Direction),Congestion / Backup,Clear,Dry,Daylight,No Control,None Detected,19E6CD98-E176-4024-8635-2E8964CAC672,MD,8672E0B8-7DC5-4542-AF9B-35670DA4F1DB,Six O Clock,PickupTruck,SlowingOrStopping,Eastbound,30.0,No,No,2023,TOYOTA,39.03750872,-77.05198605,Tacoma_Toyota,9,2025,10,3,9,Friday,2025-10-03,40
2224,MCP33940022,250045052,Montgomery_County_Police,Property Damage Crash,2025-10-07 11:11:00,County_Route,MUSGROVE RD,GLOXINIA DR,Rear-End (Same Direction),Driver Inattention,Clear,Dry,Daylight,Traffic Signal,None Detected,67B322B6-345D-4FF4-B293-C01984D7B067,XX,A40BC7CF-A7E5-44E4-BDC8-48FD3F7BBD5B,VehicleNotAtScene,PassengerCar,SlowingOrStopping,Unknown,2.5,No,No,2009,DODGE,39.02807753,-77.07599624,Grand Caravan_Dodge,11,2025,10,7,11,Tuesday,2025-10-07,41
2226,MCP29670077,250044664,Montgomery_County_Police,Property Damage Crash,2025-10-04 17:15:00,County_Route,CHESHIRE DR (SB/L),OLD GEORGETOWN RD,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,21BEDE38-623E-48EF-B9D4-4FB26CBD7374,MD,1F5DEF57-8F14-4DAC-B861-DABA5F991E68,One O Clock,PassengerCar,MakingLeftTurn,Southbound,35.0,No,No,2005,HONDA,39.02238693,-77.12357764,Accord_Honda,17,2025,10,4,17,Saturday,2025-10-04,40
2228,MCP2047006B,250044860,Montgomery_County_Police,Property Damage Crash,2025-10-06 08:08:00,Maryland_State_Route,ROCK SPRING DR (SB/L),TILTON DR,Single Vehicle,Backing Error,Clear,Dry,Daylight,No Control,None Detected,A27769FA-EE15-4F36-BF0B-D0EF9F5F07E8,MD,0113EDD2-67CA-424E-AC35-5584646026C0,Five O Clock,SchoolBus,Backing,Not On Roadway,2.5,No,No,2023,ACURA,39.091756,-77.17310617,RDX_Acura,8,2025,10,6,8,Monday,2025-10-06,41
2229,DD5538005T,250044602,Rockville_Police_Department,Property Damage Crash,2025-10-04 07:28:00,Municipality_Route,KING FARM BLVD,FREDERICK RD (SB/L),Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,A685D388-0ADE-49B5-8055-949316934007,MD,05634BE2-A864-4CDF-A485-E4718070777E,One O Clock,Van - Passenger (&lt;9 Seats),MovingConstantSpeed,Eastbound,35.0,No,No,2022,CHEVROLET,39.11704872,-77.16912144,Express_Chevrolet,7,2025,10,4,7,Saturday,2025-10-04,40
2230,MCP33720044,250044690,Montgomery_County_Police,Injury Crash,2025-10-04 19:41:00,County_Route,BONIFANT RD,AMHERST AVE,Head-On,Lane Violation,Clear,Dry,Daylight,No Control,None Detected,83653ADB-DF98-4B4F-AC5D-2E37DB70ACEA,MD,DC6B2546-50EE-43B9-B317-8B4614F670AA,Twelve O Clock,PassengerCar,MovingConstantSpeed,Westbound,30.0,No,No,2017,LEXUS,39.09152567,-77.04242983,RX_Lexus,19,2025,10,4,19,Saturday,2025-10-04,40
2231,MCP312900DM,250044882,Montgomery_County_Police,Property Damage Crash,2025-10-06 10:43:00,Maryland_State_Route,GEORGIA AVE,RAMP 6 FR IS 495 EB TO MD 193 SB,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,No Control,None Detected,05CF3E4E-CDB5-474F-A993-716DA2069A92,MD,F7B5E36E-E646-40DE-AEFF-BD8E86B0E470,One O Clock,SportUtilityVehicle,MovingConstantSpeed,Northbound,45.0,No,No,2018,FORD,39.0883445,-77.07969417,F-150_Ford,10,2025,10,6,10,Monday,2025-10-06,41
2233,MCP296200BM,250044323,Montgomery_County_Police,Property Damage Crash,2025-10-02 14:02:00,Maryland_State_Route,RIDGE RD,BRIARDALE RD,Angle Collision,Lane Violation,Clear,Dry,Daylight,No Control,None Detected,4CC707BA-5037-44F2-96B8-2F23D3218D72,MD,AC7F9CC0-DA09-4022-8A75-13320EF5CF1F,Ten O Clock,PassengerCar,MovingConstantSpeed,Northbound,2.5,No,No,2004,HONDA,39.18101166,-77.27024324,Pilot_Honda,14,2025,10,2,14,Thursday,2025-10-02,40
2235,MCP33220047,250044194,Montgomery_County_Police,Property Damage Crash,2025-10-01 16:43:00,County_Route,NOTLEY RD,NORTHWYN DR,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,No Control,None Detected,07C97487-3DF4-4ED0-91BE-A4082AE8E510,MD,27DE2136-D9E1-48B3-BE62-D26EBEC0283B,Six O Clock,PassengerCar,MovingConstantSpeed,Southbound,35.0,No,No,2023,HONDA,39.0896448,-77.01435822,CR-V_Honda,16,2025,10,1,16,Wednesday,2025-10-01,40
2236,MCP30950069,250044206,Montgomery_County_Police,Property Damage Crash,2025-10-01 17:30:00,Maryland_State_Route,NEW HAMPSHIRE AVE,EAGLES ROOST DR,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,No Control,None Detected,82B32060-121E-41BB-9F8A-EF6371FAFF6D,MD,C7A0D497-1087-4C1D-A271-AE944C408E0F,VehicleNotAtScene,PickupTruck,ChangingLanes,Westbound,40.0,No,No,2011,FORD,39.10652963,-76.94097705,F-450_Ford,17,2025,10,1,17,Wednesday,2025-10-01,40
2237,MCP296200BM,250044323,Montgomery_County_Police,Property Damage Crash,2025-10-02 14:02:00,County_Route,UNIVERSITY BLVD W,MIDDLEBROOK RD,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,78301582-0BE4-4865-8B75-3DB0C317E113,MD,FE374C5D-6583-4089-A314-13FB1AD97C29,One O Clock,PassengerCar,MakingLeftTurn,Eastbound,2.5,No,No,2012,HYUNDAI,39.18101166,-77.27024324,Elantra_Hyundai,14,2025,10,2,14,Thursday,2025-10-02,40
2238,MCP33910026,250044821,Montgomery_County_Police,Injury Crash,2025-10-05 19:40:00,County_Route,RANDOLPH RD (WB/L),BLUNT RD,Rear-End (Same Direction),Tailgating,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,F8E5D9C9-0B4A-46AF-8D46-A552281EFEFC,MD,2FE1FA07-01F7-457D-B0B8-9406B7A3D1EF,Six O Clock,PassengerCar,SlowingOrStopping,Westbound,40.0,No,No,2020,TOYOTA,39.06422523,-77.03939512,RAV4_Toyota,19,2025,10,5,19,Sunday,2025-10-05,40
2239,MCP3058005X,250044552,Montgomery_County_Police,Property Damage Crash,2025-10-03 19:50:00,Municipality_Route,FISHER AVE,CATTAIL RD,Rear-End (Same Direction),Driver Inattention,Clear,Dry,Dark - Lighted,No Control,None Detected,CDD5D261-B6BF-4E5A-AA84-875E6AF3B7A4,MD,731B4F46-BC26-4A90-9C78-F10F086449A8,Five O Clock,PickupTruck,MovingConstantSpeed,Westbound,25.0,No,No,2018,FORD,39.1439075,-77.408498,F-150_Ford,19,2025,10,3,19,Friday,2025-10-03,40
2240,EJ79030050,250044139,Gaithersburg_Police_Department,Injury Crash,2025-10-01 13:00:00,Municipality_Route,GEORGIA AVE,WOODFIELD RD EXT,Single Vehicle,Speed Related,Clear,Dry,Daylight,No Control,None Detected,4D60EBEC-D354-4CE4-B6AA-36126F46970B,MD,EB4454F2-4B3F-46C8-88EB-FE169278A529,Twelve O Clock,PassengerCar,Accelerating,Northbound,20.0,No,No,2013,LEXUS,39.15274197,-77.18904416,ES_Lexus,13,2025,10,1,13,Wednesday,2025-10-01,40
2241,MCP3262006B,250044183,Montgomery_County_Police,Property Damage Crash,2025-10-01 16:00:00,County_Route,CRAIGLAWN RD,CALVERTON BLVD,Other,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,FD67D0F3-72A5-4734-9F5D-83C7F19C3AE3,MD,05C17F30-697A-4AB8-B941-FB6314D0390E,Two O Clock,PassengerCar,MakingLeftTurn,Unknown,25.0,No,No,2018,MAZDA,39.05669898,-76.94672249,CX-5_Mazda,16,2025,10,1,16,Wednesday,2025-10-01,40
2243,MCP2314004Y,250044489,Montgomery_County_Police,Injury Crash,2025-10-03 15:00:00,County_Route,CRABBS BRANCH WAY,ASPEN HILL RD,Single Vehicle,Driver Inattention,Clear,Dry,Daylight,No Control,None Detected,7A4CDB17-9E8A-48A5-B3AB-AEE5A23664F3,MD,30092355-C1A6-4C65-81CF-A8F9CE87F822,One O Clock,SportUtilityVehicle,MovingConstantSpeed,Westbound,40.0,No,No,2019,HONDA,39.09837223,-77.20982077,Civic_Honda,15,2025,10,3,15,Friday,2025-10-03,40
2244,MCP3362006F,250044414,Montgomery_County_Police,Property Damage Crash,2025-10-03 07:31:00,US_State_Route,COLESVILLE RD (SB/L),REXMORE DR,Sideswipe (Same Direction),Driver Inattention,Clear,Dry,Daylight,No Control,None Detected,B9E864E8-AE63-4717-90ED-A3C22B940AFC,MD,EBB715DC-BD13-4E0F-903D-547A7A968F42,VehicleNotAtScene,OtherTruck,Accelerating,Southbound,35.0,No,No,2010,CHEVROLET,39.02097389,-77.01232481,Silverado_Chevrolet,7,2025,10,3,7,Friday,2025-10-03,40
2245,MCP2286006W,250044735,Montgomery_County_Police,Injury Crash,2025-10-05 09:40:00,Maryland_State_Route,NO NAME,VEIRS MILL RD (WB/L),Rear-End (Same Direction),Speed Related,Clear,Dry,Daylight,Traffic Signal,None Detected,F7BDDE0A-F0E6-4DEE-9584-899E441132F1,MD,8A2A973E-A92F-4B98-B2AD-8E3A2BC147C2,Eleven O Clock,PassengerCar,SlowingOrStopping,Westbound,40.0,No,No,2016,HONDA,39.05131226,-77.07406528,Civic_Honda,9,2025,10,5,9,Sunday,2025-10-05,40
2246,MCP30950068,250044188,Montgomery_County_Police,Property Damage Crash,2025-10-01 16:02:00,County_Route,BURTONSVILLE DR,LIONS DEN RD SPENCERVILLE RD,Rear-End (Same Direction),Road Obstruction,Clear,Dry,Daylight,No Control,None Detected,A01C6AD8-CDDF-4C8F-AF09-785234323946,MD,261C166B-F1DB-4833-A8CD-8E858391637E,Six O Clock,PassengerCar,SlowingOrStopping,Unknown,40.0,No,No,2017,SUBARU,39.10946363,-76.94723599,Forester_Subaru,16,2025,10,1,16,Wednesday,2025-10-01,40
2247,MCP2717010N,250044092,Montgomery_County_Police,Property Damage Crash,2025-10-01 09:30:00,Maryland_State_Route,OLD COLUMBIA PIKE,GREENWOOD AVE,Rear-End (Same Direction),Driver Inattention,Clear,Dry,Daylight,No Control,None Detected,8FED625D-43DD-46E7-8547-92DEC9F5B96C,MD,23A7B371-FE99-4EB0-8024-F7CACB68D26B,Twelve O Clock,Van - Passenger (&lt;9 Seats),Accelerating,Not On Roadway,2.5,No,No,2020,FORD,39.17778331,-77.26990201,Transit_Ford,9,2025,10,1,9,Wednesday,2025-10-01,40
2248,DD558300BJ,250044451,Rockville_Police_Department,Property Damage Crash,2025-10-03 11:55:00,Maryland_State_Route,VEIRS MILL RD (WB/L),BROADWOOD DR (NB/L),Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,DE80E67F-D121-4C79-82EC-F26988AD74DF,MD,B8FC2360-C791-4E0E-B397-663B97558230,Ten O Clock,PickupTruck,StoppedInTrafficLane,Westbound,35.0,No,No,2019,TOYOTA,39.0771338,-77.12358232,Tacoma_Toyota,11,2025,10,3,11,Friday,2025-10-03,40
2250,MCP2641005B,250044094,Montgomery_County_Police,Property Damage Crash,2025-10-01 09:17:00,Private_Route,COLESVILLE RD,KEY WEST AVE,Sideswipe (Opposite Direction),Lane Violation,Clear,Dry,Daylight,No Control,None Detected,D4C754A5-FCCE-476E-A5B7-A271E4F52F4D,MD,7877C2BE-3F5C-422F-813B-816E201A5D4F,Seven O Clock,SchoolBus,NegotiatingCurve,Unknown,25.0,No,No,2015,TOYOTA,39.09031667,-76.93848833,Tacoma_Toyota,9,2025,10,1,9,Wednesday,2025-10-01,40
2254,MCP284600BW,250044063,Montgomery_County_Police,Injury Crash,2025-10-01 06:07:00,Maryland_State_Route,MUNCASTER MILL RD,NORBECK RD (WB/L),Angle Collision,Road Obstruction,Clear,Dry,Dawn,Traffic Signal,None Detected,53C3E874-3561-479A-AB53-BFC49B755476,MD,B7B13242-4808-44F3-ADF6-881DF4A658E3,Twelve O Clock,PassengerCar,MakingLeftTurn,East,35.0,No,No,2014,TOYOTA,39.1090048,-77.08020715,Camry_Toyota,6,2025,10,1,6,Wednesday,2025-10-01,40
2255,DD5657002R,250044881,Rockville_Police_Department,Property Damage Crash,2025-10-06 10:30:00,Maryland_State_Route,W MONTGOMERY AVE (WB/L),GREENRIVER TERR,Rear-End (Same Direction),Driver Inattention,Clear,Dry,Daylight,Traffic Signal,None Detected,C4058719-94A4-4EF7-BE0C-076EE1A26723,MD,9121A23B-E21E-4E0C-88E5-84B1855282C2,Five O Clock,PassengerCar,StoppedInTrafficLane,Northbound,35.0,No,No,2025,HONDA,39.09070797,-77.17909328,CR-V_Honda,10,2025,10,6,10,Monday,2025-10-06,41
2256,MCP3095006B,250044838,Montgomery_County_Police,Property Damage Crash,2025-10-05 21:05:00,County_Route,CASHELL RD,CASHELL CT,Rear-End (Same Direction),Backing Error,Clear,Dry,Dark - Lighted,No Control,None Detected,009E2179-D28A-407D-AB84-5A966B6CEF5D,MD,877FD331-62D0-4FEA-92A8-486D2B60C2C4,VehicleNotAtScene,PassengerCar,SlowingOrStopping,Unknown,20.0,No,No,2009,CHEVROLET,39.15409221,-77.09443298,Silverado_Chevrolet,21,2025,10,5,21,Sunday,2025-10-05,40
2257,MCP3423002F,250044420,Montgomery_County_Police,Injury Crash,2025-10-03 08:11:00,County_Route,LOCKWOOD DR,STRUC #15054 LITTLE SENECA CREEK,Single Vehicle,Lane Violation,Clear,Dry,Daylight,No Control,None Detected,D579B430-AEFF-4900-A50D-A8241AC555CF,MD,F306ED53-9FE8-4128-A257-27192C5EC603,Three O Clock,PassengerCar,Passing,Westbound,30.0,No,No,2022,LEXUS,39.03389917,-77.000405,ES_Lexus,8,2025,10,3,8,Friday,2025-10-03,40
2259,MCP32620069,250044171,Montgomery_County_Police,Property Damage Crash,2025-10-01 15:15:00,Other_Public_Roadway,O'FALLON ST,CHERRY HILL RD,Rear-End (Same Direction),Congestion / Backup,Clear,Dry,Daylight,No Control,None Detected,D07A534F-2212-4488-9979-B3C6757C4C79,MD,5AE7B4DD-E0E2-442D-AC9B-C959E5EFE216,Six O Clock,PassengerCar,SlowingOrStopping,Eastbound,35.0,No,No,2021,TOYOTA,39.06016774,-76.95652119,Camry_Toyota,15,2025,10,1,15,Wednesday,2025-10-01,40
2260,MCP9118005K,250044586,Montgomery_County_Police,Injury Crash,2025-10-04 00:52:00,Maryland_State_Route,GEORGIA AVE (SB/L),RANDOLPH RD (WB/L),Rear-End (Same Direction),Tailgating,Clear,Dry,Dark - Unknown Lighting,Traffic Signal,Suspect Alcohol (Unclear),C7709736-B77D-4139-93B2-1371D71D8FB7,MD,38E32251-B2CE-4E78-88DC-2ABC68E47458,VehicleNotAtScene,PassengerCar,MovingConstantSpeed,Southbound,35.0,No,No,2020,VOLKSWAGEN,39.05805876,-77.05011767,Jetta_Volkswagen,0,2025,10,4,0,Saturday,2025-10-04,40
2261,MCP23140050,250044540,Montgomery_County_Police,Injury Crash,2025-10-03 19:01:00,County_Route,PARTNERSHIP RD,LANDY LA,Angle Collision,Road Obstruction,Clear,Dry,Dark - Not Lighted,No Control,None Detected,A1C5B93D-5372-46EB-9368-C3515D968DD9,MD,331C02FB-84C3-4208-9AB1-F3DC1C527C8E,Twelve O Clock,PickupTruck,MovingConstantSpeed,East,40.0,No,No,2013,TOYOTA,39.0894369,-77.3612199,Tacoma_Toyota,19,2025,10,3,19,Friday,2025-10-03,40
2262,DD558300BJ,250044451,Rockville_Police_Department,Property Damage Crash,2025-10-03 11:55:00,Maryland_State_Route,VEIRS MILL RD (WB/L),BROADWOOD DR (NB/L),Sideswipe (Same Direction),Surface Condition,Clear,Dry,Daylight,Traffic Signal,None Detected,757DE5BB-5CE4-47F8-B69A-2F61B4C662F2,MD,D0B319AE-5248-405C-84C4-7D49F4E95C9A,Two O Clock,VanCargo,MakingLeftTurn,East,35.0,No,No,2018,FORD,39.0771338,-77.12358232,F-150_Ford,11,2025,10,3,11,Friday,2025-10-03,40
2263,MCP33910026,250044821,Montgomery_County_Police,Injury Crash,2025-10-05 19:40:00,County_Route,RANDOLPH RD (WB/L),RESEARCH BLVD,Rear-End (Same Direction),Driver Inattention,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,AEA17A2F-43B9-4197-8446-7CB3E82E775A,MD,8A5649AA-2A47-4282-9E21-0B342DAE1DE9,VehicleNotAtScene,PassengerCar,MovingConstantSpeed,Westbound,40.0,No,No,2019,TOYOTA,39.06422523,-77.03939512,Camry_Toyota,19,2025,10,5,19,Sunday,2025-10-05,40
2264,MCP33070038,250044642,Montgomery_County_Police,Injury Crash,2025-10-04 13:45:00,Maryland_State_Route,OLD GEORGETOWN RD,WOOTTON PKWY,Single Vehicle,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,0FCFB6AA-2493-411C-8D8D-D35F096BFE32,MD,22E63B16-F341-4B83-9F5A-2AAC1721F8A1,VehicleNotAtScene,PickupTruck,MakingRightTurn,Westbound,2.5,No,No,2009,RAM,39.07981724,-77.07356358,RAM_Ram,13,2025,10,4,13,Saturday,2025-10-04,40
